,source,target,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
109714,perivascular_fibroblasts,Lymphatic_Endo,Ligand,Receptor,CCN1,CAV1,0.3634504
109724,Myofib,Venous_Endo,Ligand,Receptor,ADAM17,MET,0.36341923
109730,damaged_CM,healthy_CM,Ligand,Receptor,MTMR4,SMAD3,0.3633964
109733,LYVE_PLTP_Macrophages,Monocytes,Ligand,Receptor,ADAM10,CD44,0.36338985
109736,SPP1_Macrophages,Lymphatic_Endo,Ligand,Receptor,ADAM10,TSPAN5,0.36337385
109739,Pericyte_1,Fib_SCARA5,Ligand,Receptor,COL27A1,ITGA11_ITGB1,0.3633616
109748,vCM_4,perivascular_fibroblasts,Ligand,Receptor,TGFB1,SDC2,0.3633335
109749,Pericyte_2,vCM_4,Ligand,Receptor,BMP5,ACVR2A_BMPR1B,0.3633333
109750,Pericyte_2,vCM_4,Ligand,Receptor,BMP5,ACVR2A_BMPR1A,0.3633333
109751,Pericyte_2,vCM_4,Ligand,Receptor,BMP5,ACVR1_ACVR2A,0.3633333
109754,vCM_4,vCM_4,Ligand,Receptor,MFGE8,PDGFRB,0.36333317
109755,perivascular_fibroblasts,Fib_0,Ligand,Receptor,ACTR2,LDLR,0.3633327
109756,vSMCs_2,healthy_CM,Ligand,Receptor,SEMA4B,DCBLD2,0.36333165
109759,Fib_3,perivascular_fibroblasts,Ligand,Receptor,HGF,SDC2,0.36331186
109761,Arterial_Endo,Fib_0,Ligand,Receptor,PDGFD,PDGFRA_PDGFRB,0.36329752
109765,Myofib,LYVE_PLTP_Macrophages,Ligand,Receptor,HGF,SDC2,0.36328954
109780,Fib_SCARA5,CD8,Ligand,Receptor,CCN2,ITGB2,0.3632526
109786,vCM_4,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMA5,ITGA9_ITGB1,0.36323527
109788,SPP1_Macrophages,CD4,Ligand,Receptor,PSEN1,CD44,0.3632316
109790,Arterial_Endo,perivascular_fibroblasts,Ligand,Receptor,LAMA5,CD44,0.36322016
109799,Venous_Endo,Fib_SCARA5,Ligand,Receptor,TGFB1,SMAD3,0.36319447
109808,Fib_3,vCM_4,Ligand,Receptor,CD99,PILRB,0.36317092
109814,Venous_Endo,healthy_CM,Ligand,Receptor,IGFBP4,LRP6,0.36315444
109815,Monocytes,LYVE_FOLR_Macrophages,Ligand,Receptor,PSEN1,CD44,0.3631518
109817,Myofib,intermediate_CM,Ligand,Receptor,ADAM17,RHBDF2,0.36312833
109819,damaged_CM,NK,Ligand,Receptor,GNAS,ADCY7,0.36312613
109826,NK_T,LYVE_PLTP_Macrophages,Ligand,Receptor,TGFB1,SDC2,0.36310306
109828,LYVE_FOLR_Macrophages,healthy_CM,Ligand,Receptor,APP,TSPAN12,0.36309943
109837,Pericyte_1,Myofib,Ligand,Receptor,ANGPT1,ITGB1,0.36309257
109838,Lymphatic_Endo,CD4,Ligand,Receptor,TIMP2,CD44,0.36309046
109840,Fib_0,vCM_4,Ligand,Receptor,COL4A3,ITGA1_ITGB1,0.3630858
109843,LYVE_FOLR_Macrophages,CD4,Ligand,Receptor,B2M,CD247,0.36307883
109846,Fib_0,healthy_CM,Ligand,Receptor,TNC,PTPRB,0.3630715
109851,Endocardial_Endo,damaged_CM,Ligand,Receptor,TGM2,ITGA9,0.363037
109852,Mast,Fib_0,Ligand,Receptor,TGFB1,SDC2,0.3630299
109855,LYVE_FOLR_Macrophages,perivascular_fibroblasts,Ligand,Receptor,SPP1,CD44,0.36302346
109856,Fib_SCARA5,vCM_3,Ligand,Receptor,ADAM10,CADM1,0.36301953
109858,vCM_4,LYVE_PLTP_Macrophages,Ligand,Receptor,COL4A6,CD44,0.36301503
109859,vCM_4,LYVE_PLTP_Macrophages,Ligand,Receptor,COL4A3,CD44,0.36301503
109862,vCM_4,Pericyte_1,Ligand,Receptor,PSEN1,CD44,0.36299443
109865,vSMCs_1,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMA3,SDC2,0.36299133
109872,intermediate_CM,Endocardial_Endo,Ligand,Receptor,PSEN1,NOTCH4,0.36297208
109875,vSMCs_1,Endocardial_Endo,Ligand,Receptor,IGFBP4,LRP6,0.36296713
109876,prolif,LYVE_PLTP_Macrophages,Ligand,Receptor,HMGB1,HAVCR2,0.36296654
109877,perivascular_fibroblasts,Fib_0,Ligand,Receptor,CCN1,ITGA5,0.36296284
109878,CCL18_Macrophages,Fib_0,Ligand,Receptor,SPP1,ITGA5_ITGB1,0.36296266
109885,perivascular_fibroblasts,Endocardial_Endo,Ligand,Receptor,TGM2,ITGA9,0.36293665
109892,Mast,vCM_4,Ligand,Receptor,SPP1,ITGA5_ITGB1,0.3629166
109895,Fib_SCARA5,Mast,Ligand,Receptor,COL4A4,CD47,0.3629137
109896,damaged_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMB2,ITGA9_ITGB1,0.36290842
109902,Fib_0,Venous_Endo,Ligand,Receptor,TGFB1,ENG,0.36289585
109903,perivascular_fibroblasts,SPP1_Macrophages,Ligand,Receptor,JAM3,ITGB1,0.36288646
109905,intermediate_CM,Fib_SCARA5,Ligand,Receptor,EDIL3,ITGB5,0.36287946
109913,Fib_SCARA5,LYVE_FOLR_Macrophages,Ligand,Receptor,CCN1,TLR2,0.3628465
109921,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,CALM2,MYLK,0.36283448
109922,perivascular_fibroblasts,vCM_3,Ligand,Receptor,CCN2,LRP6,0.36283278
109924,Fib_SCARA5,Lymphatic_Endo,Ligand,Receptor,SEMA3C,NRP1_NRP2_PLXND1,0.36281836
109928,prolif,Monocytes,Ligand,Receptor,ANGPTL4,SDC2,0.36280385
109930,Fib_0,Monocytes,Ligand,Receptor,TIMP2,CD44,0.3627993
109935,Endocardial_Endo,LYVE_FOLR_Macrophages,Ligand,Receptor,APP,CD74,0.3627781
109939,prolif,LYVE_FOLR_Macrophages,Ligand,Receptor,HSP90B1,TLR2,0.36276716
109940,Venous_Endo,LYVE_PLTP_Macrophages,Ligand,Receptor,VEGFC,NRP2,0.3627653
109943,Pericyte_2,Fib_0,Ligand,Receptor,PDAP1,PDGFRB,0.36274585
109945,Pericyte_2,Fib_0,Ligand,Receptor,PDGFA,PDGFRB,0.36274585
109950,vSMCs_2,Fib_3,Ligand,Receptor,NGF,KIDINS220,0.36273453
109955,Pericyte_2,healthy_CM,Ligand,Receptor,LPL,VLDLR,0.36271924
109970,vCM_4,CD4,Ligand,Receptor,PROS1,MERTK,0.3626922
109978,vCM_3,vCM_3,Ligand,Receptor,CD99,CD99L2,0.36267605
109983,vCM_3,Endocardial_Endo,Ligand,Receptor,ADAM10,TSPAN14,0.36265603
109988,Venous_Endo,CCL18_Macrophages,Ligand,Receptor,HMGB1,TLR2,0.36263877
109993,intermediate_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,EDIL3,ITGB5,0.36263645
110000,Lymphatic_Endo,LYVE_FOLR_Macrophages,Ligand,Receptor,ANXA2,TLR2,0.3626082
110014,intermediate_CM,healthy_CM,Ligand,Receptor,COL7A1,ITGA11_ITGB1,0.36256987
110015,LYVE_PLTP_Macrophages,perivascular_fibroblasts,Ligand,Receptor,SPP1,ITGA9_ITGB1,0.3625691
110016,Pericyte_1,vCM_3,Ligand,Receptor,ADAM10,CADM1,0.36256307
110020,Fib_SCARA5,LYVE_FOLR_Macrophages,Ligand,Receptor,VEGFC,LYVE1,0.3625482
110022,perivascular_fibroblasts,vSMCs_1,Ligand,Receptor,TGFB1,ITGB3,0.3625459
110030,Venous_Endo,intermediate_CM,Ligand,Receptor,COL18A1,ITGA3,0.3625201
110037,healthy_CM,vSMCs_2,Ligand,Receptor,MFGE8,ITGB3,0.36250734
110040,healthy_CM,vSMCs_2,Ligand,Receptor,COL18A1,ITGB3,0.36250722
110044,Capillary_Endo,healthy_CM,Ligand,Receptor,TGFB1,CAV1,0.3624974
110048,vSMCs_2,CD4,Ligand,Receptor,LAMB2,CD44,0.36248484
110050,Fib_0,Mast,Ligand,Receptor,COL4A5,CD44,0.3624844
110053,NK_T,vSMCs_1,Ligand,Receptor,TGFB1,ITGB5,0.36246568
110054,vCM_4,Capillary_Endo,Ligand,Receptor,EGF,CAV1,0.3624636
110056,vSMCs_1,perivascular_fibroblasts,Ligand,Receptor,COL4A5,CD44,0.3624544
110063,Fib_0,SPP1_Macrophages,Ligand,Receptor,ANXA1,DYSF,0.36244726
110067,damaged_CM,healthy_CM,Ligand,Receptor,PKM,CD44,0.3624182
110068,vSMCs_1,vCM_4,Ligand,Receptor,LAMB2,ITGA3_ITGB1,0.36241746
110069,vSMCs_2,Arterial_Endo,Ligand,Receptor,NGF,KIDINS220,0.36241734
110075,Fib_0,Mast,Ligand,Receptor,APP,CD74,0.36241004
110076,Myofib,Arterial_Endo,Ligand,Receptor,LAMC1,ITGA6_ITGB1,0.36240605
110082,LYVE_FOLR_Macrophages,vCM_4,Ligand,Receptor,NID1,ITGA3,0.36238155
110083,vSMCs_2,Endocardial_Endo,Ligand,Receptor,INHBA,TGFBR3,0.36238113
110084,Endocardial_Endo,vSMCs_2,Ligand,Receptor,ADAM10,EPHA3,0.36238104
110085,vCM_4,vSMCs_2,Ligand,Receptor,LAMA5,CD44,0.36238086
110089,Arterial_Endo,SPP1_Macrophages,Ligand,Receptor,APP,TNFRSF21,0.36236906
110094,Capillary_Endo,Fib_0,Ligand,Receptor,ADAM10,CD44,0.36235023
110095,healthy_CM,Fib_SCARA5,Ligand,Receptor,PDGFC,PDGFRB,0.36234677
110098,intermediate_CM,damaged_CM,Ligand,Receptor,NECTIN3,PVR,0.36233467
110100,Arterial_Endo,LYVE_PLTP_Macrophages,Ligand,Receptor,APP,TNFRSF21,0.36232743
110102,Fib_3,LYVE_PLTP_Macrophages,Ligand,Receptor,DCN,TLR2,0.36232582
110118,vCM_3,vCM_4,Ligand,Receptor,LAMB2,DAG1,0.3623004
110119,intermediate_CM,intermediate_CM,Ligand,Receptor,COL7A1,ITGA11_ITGB1,0.36229968
110121,Mast,intermediate_CM,Ligand,Receptor,HSP90B1,ERBB2,0.3622995
110122,Fib_0,intermediate_CM,Ligand,Receptor,COL14A1,CD44,0.36229712
110123,Fib_0,intermediate_CM,Ligand,Receptor,TGFB1,ACVR1_TGFBR2,0.36228567
110126,vCM_3,intermediate_CM,Ligand,Receptor,LAMA5,ITGA3_ITGB1,0.36228096
110131,Fib_3,Lymphatic_Endo,Ligand,Receptor,SLIT2,ROBO4,0.36226887
110132,vCM_4,SPP1_Macrophages,Ligand,Receptor,NTN1,UNC5C,0.3622611
110133,Fib_SCARA5,perivascular_fibroblasts,Ligand,Receptor,PSEN1,CD44,0.36225325
110134,damaged_CM,intermediate_CM,Ligand,Receptor,COL4A5,CD47,0.36225274
110135,damaged_CM,intermediate_CM,Ligand,Receptor,COL4A5,ITGA1_ITGB1,0.36225274
110145,Adipo,damaged_CM,Ligand,Receptor,ADAM10,IL6R,0.36221975
110146,intermediate_CM,vCM_4,Ligand,Receptor,CALR,ITGA3,0.3622191
110147,intermediate_CM,NK_T,Ligand,Receptor,GAS6,AXL,0.3622158
110148,perivascular_fibroblasts,healthy_CM,Ligand,Receptor,COL5A3,ITGA11_ITGB1,0.36221325
110151,Myofib,Myofib,Ligand,Receptor,SPON2,ITGB1,0.362209
110152,prolif,vCM_4,Ligand,Receptor,COL18A1,GPC1,0.36220068
110160,Arterial_Endo,perivascular_fibroblasts,Ligand,Receptor,VEGFC,FLT1,0.36217573
110163,Pericyte_1,CD4,Ligand,Receptor,LAMA3,ITGA6_ITGB1,0.3621623
110169,SPP1_Macrophages,Arterial_Endo,Ligand,Receptor,ADAM17,MET,0.36214796
110171,Arterial_Endo,vCM_4,Ligand,Receptor,TFPI,F3,0.36214375
110172,Pericyte_2,Endocardial_Endo,Ligand,Receptor,TGFB3,ENG,0.362143
110174,damaged_CM,Endocardial_Endo,Ligand,Receptor,COL4A5,CD93,0.36213052
110176,Fib_SCARA5,intermediate_CM,Ligand,Receptor,PSAP,AR,0.3621295
110186,Monocytes,Monocytes,Ligand,Receptor,TIMP2,CD44,0.36210325
110187,vSMCs_2,Pericyte_2,Ligand,Receptor,TGFB1,ACVR1B_TGFBR2,0.36210316
110194,Pericyte_1,Lymphatic_Endo,Ligand,Receptor,ADAM17,NOTCH1,0.3620954
110204,Fib_SCARA5,perivascular_fibroblasts,Ligand,Receptor,CCN2,LRP6,0.36207893
110205,perivascular_fibroblasts,SPP1_Macrophages,Ligand,Receptor,SPARC,ENG,0.36206567
110213,Fib_0,healthy_CM,Ligand,Receptor,COL4A3,ITGA3_ITGB1,0.36204734
110217,Mast,vCM_4,Ligand,Receptor,COL4A4,ITGA3_ITGB1,0.36203113
110219,vSMCs_2,vSMCs_1,Ligand,Receptor,NTRK3,PTPRS,0.36202687
110221,vCM_4,CCL18_Macrophages,Ligand,Receptor,NTN1,UNC5C,0.36202008
110225,vSMCs_1,Pericyte_1,Ligand,Receptor,LAMA3,CD44,0.36200556
110231,Mast,vCM_4,Ligand,Receptor,CD99,CD99L2,0.36197907
110233,vCM_4,Fib_0,Ligand,Receptor,NTN1,NEO1,0.36197507
110234,Fib_0,Fib_0,Ligand,Receptor,TNC,PTPRB,0.36197466
110235,Fib_0,Fib_0,Ligand,Receptor,HGF,SDC2,0.36197427
110237,vCM_3,vCM_4,Ligand,Receptor,PSAP,AR,0.36197174
110247,perivascular_fibroblasts,intermediate_CM,Ligand,Receptor,COL5A3,ITGA11_ITGB1,0.36194307
110255,prolif,vCM_3,Ligand,Receptor,ADAM10,CADM1,0.361911
110256,healthy_CM,Arterial_Endo,Ligand,Receptor,GAS6,MERTK,0.36191052
110260,vSMCs_2,Lymphatic_Endo,Ligand,Receptor,LAMA5,CD44,0.36190477
110262,healthy_CM,Pericyte_1,Ligand,Receptor,LAMA5,ITGA7_ITGB1,0.3619014
110265,LYVE_FOLR_Macrophages,vCM_4,Ligand,Receptor,ADAM10,MET,0.3618921
110266,healthy_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,TIMP2,CD44,0.36188856
110271,damaged_CM,vCM_4,Ligand,Receptor,FGF1,FGFR1,0.36184874
110277,Venous_Endo,LYVE_PLTP_Macrophages,Ligand,Receptor,SPP1,CD44,0.36183628
110281,Fib_0,NK,Ligand,Receptor,HGF,CD44,0.36182833
110284,Fib_3,healthy_CM,Ligand,Receptor,FGF14,FGFR1,0.3617923
110285,Fib_3,healthy_CM,Ligand,Receptor,MMP2,FGFR1,0.3617923
110288,vSMCs_1,perivascular_fibroblasts,Ligand,Receptor,LAMA5,ITGA9_ITGB1,0.36178273
110294,Myofib,intermediate_CM,Ligand,Receptor,LAMC1,ITGA6_ITGB1,0.36176693
110295,vSMCs_1,Fib_0,Ligand,Receptor,JAG1,CD46,0.36175784
110296,intermediate_CM,vSMCs_1,Ligand,Receptor,LAMB2,DAG1,0.36175576
110297,Fib_0,LYVE_FOLR_Macrophages,Ligand,Receptor,HAS2,CD44,0.3617537
110300,Myofib,Fib_SCARA5,Ligand,Receptor,COL8A1,ITGA11_ITGB1,0.36175036
110305,Fib_SCARA5,prolif,Ligand,Receptor,MFAP5,NOTCH1,0.36172318
110307,vSMCs_1,vSMCs_2,Ligand,Receptor,ADAM10,EPHA3,0.3617216
110313,prolif,Fib_SCARA5,Ligand,Receptor,VEGFA,EGFR,0.36169988
110316,Fib_3,CCL18_Macrophages,Ligand,Receptor,COL14A1,CD44,0.36168838
110317,perivascular_fibroblasts,Fib_SCARA5,Ligand,Receptor,COL27A1,ITGA1_ITGB1,0.36168242
110320,Fib_0,Capillary_Endo,Ligand,Receptor,ANXA2,ROBO4,0.36167377
110321,perivascular_fibroblasts,vCM_4,Ligand,Receptor,TGFB1,ACVR1_TGFBR1_TGFBR2,0.36166674
110322,perivascular_fibroblasts,vCM_4,Ligand,Receptor,TGFB1,TGFBR1_TGFBR2,0.36166674
110323,vCM_4,perivascular_fibroblasts,Ligand,Receptor,TLN1,ITGB5,0.36166668
110324,vCM_4,Pericyte_2,Ligand,Receptor,CALM2,AQP1,0.36166656
110334,Lymphatic_Endo,LYVE_FOLR_Macrophages,Ligand,Receptor,VEGFC,LYVE1,0.36163583
110336,damaged_CM,Monocytes,Ligand,Receptor,PSEN1,CD44,0.3616295
110341,Capillary_Endo,Lymphatic_Endo,Ligand,Receptor,ADAM10,TSPAN5,0.36160022
110342,vCM_3,healthy_CM,Ligand,Receptor,PSAP,AR,0.3615967
110350,vCM_4,NK,Ligand,Receptor,LAMB2,CD44,0.36158183
110352,vCM_3,Monocytes,Ligand,Receptor,LPL,CD44,0.36157233
110360,Fib_0,healthy_CM,Ligand,Receptor,APP,TSPAN12,0.36155933
110364,Fib_0,Capillary_Endo,Ligand,Receptor,SPARC,FGFR1,0.36155552
110366,vCM_3,perivascular_fibroblasts,Ligand,Receptor,FGF14,FGFR1,0.36154163
110372,damaged_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,FGF1,CD44,0.36153057
110375,Myofib,Fib_0,Ligand,Receptor,ADAM17,IL6R,0.36151078
110377,perivascular_fibroblasts,vSMCs_2,Ligand,Receptor,INHBA,SMAD3,0.36150804
110380,Fib_SCARA5,Fib_SCARA5,Ligand,Receptor,EFEMP1,EGFR,0.36149794
110382,vCM_4,Arterial_Endo,Ligand,Receptor,SPARC,ENG,0.3614921
110383,Venous_Endo,vCM_4,Ligand,Receptor,HLA-B,CANX,0.36148655
110385,Fib_0,perivascular_fibroblasts,Ligand,Receptor,SPP1,CD44,0.36148137
110386,vCM_4,Fib_0,Ligand,Receptor,NTN1,UNC5B,0.36148125
110388,damaged_CM,Fib_0,Ligand,Receptor,ADAM10,GPNMB,0.36147043
110394,intermediate_CM,Mast,Ligand,Receptor,COL4A4,CD44,0.3614639
110397,healthy_CM,vSMCs_2,Ligand,Receptor,RTN4,TNFRSF19,0.36145443
110399,damaged_CM,Fib_3,Ligand,Receptor,LRIG1,EGFR,0.3614516
110400,vCM_4,intermediate_CM,Ligand,Receptor,LAMA3,DAG1,0.3614438
110408,Monocytes,Pericyte_1,Ligand,Receptor,ADAM10,EPHA3,0.36141896
110410,CD8,Myofib,Ligand,Receptor,SPON2,ITGB1,0.3614168
110419,Fib_0,NK_T,Ligand,Receptor,COL16A1,ITGA1_ITGB1,0.36140338
110423,Fib_SCARA5,Lymphatic_Endo,Ligand,Receptor,COL14A1,ITGA1_ITGB1,0.36139256
110424,Fib_0,CD4,Ligand,Receptor,TNC,ITGA5,0.36139074
110427,vSMCs_1,damaged_CM,Ligand,Receptor,RTN4,TNFRSF19,0.3613845
110432,Arterial_Endo,LYVE_PLTP_Macrophages,Ligand,Receptor,PSEN1,CD44,0.3613758
110438,CCL18_Macrophages,perivascular_fibroblasts,Ligand,Receptor,TGFB1,ITGB5,0.3613637
110441,perivascular_fibroblasts,Fib_0,Ligand,Receptor,PDGFC,PDGFRB,0.36135697
110446,LYVE_PLTP_Macrophages,damaged_CM,Ligand,Receptor,APP,GPC1,0.36135292
110449,Adipo,intermediate_CM,Ligand,Receptor,IGFBP4,LRP6,0.36134464
110451,NK,healthy_CM,Ligand,Receptor,TGFB1,ITGB5,0.36134246
110455,prolif,Lymphatic_Endo,Ligand,Receptor,ANGPTL4,CDH5,0.36134166
110456,Mast,damaged_CM,Ligand,Receptor,HSP90B1,ERBB2,0.361336
110457,vCM_4,Fib_SCARA5,Ligand,Receptor,LRIG2,EGFR,0.36133546
110462,SPP1_Macrophages,intermediate_CM,Ligand,Receptor,TFPI,F3,0.36131114
110472,damaged_CM,intermediate_CM,Ligand,Receptor,HSP90AA1,ERBB2,0.3612878
110474,Pericyte_1,Venous_Endo,Ligand,Receptor,PSEN1,NOTCH4,0.36128092
110475,Pericyte_2,Fib_SCARA5,Ligand,Receptor,LRRC4B,PTPRS,0.36128065
110476,Fib_SCARA5,NK_T,Ligand,Receptor,DCN,TLR2,0.3612805
110486,prolif,CCL18_Macrophages,Ligand,Receptor,TGFB1,SDC2,0.36126524
110489,Arterial_Endo,intermediate_CM,Ligand,Receptor,APP,GPC1,0.36125877
110493,Fib_0,Fib_SCARA5,Ligand,Receptor,COL14A1,ITGA1_ITGB1,0.3612491
110494,vCM_4,intermediate_CM,Ligand,Receptor,TIMP2,ITGA3,0.36124796
110497,Fib_0,vCM_4,Ligand,Receptor,COL4A5,ITGA3_ITGB1,0.36123425
110498,perivascular_fibroblasts,vCM_3,Ligand,Receptor,INHBA,SMAD3,0.36122862
110499,vCM_4,prolif,Ligand,Receptor,NTN1,UNC5B,0.3612267
110500,damaged_CM,Adipo,Ligand,Receptor,ADAM10,TSPAN15,0.3612236
110501,damaged_CM,Adipo,Ligand,Receptor,ADAM10,IL6R,0.3612236
110502,damaged_CM,Fib_0,Ligand,Receptor,ADAM10,TSPAN14,0.36122352
110518,perivascular_fibroblasts,Fib_0,Ligand,Receptor,RTN4,TNFRSF19,0.36117262
110523,prolif,Fib_0,Ligand,Receptor,PDGFC,PDGFRB,0.36115965
110524,healthy_CM,CD8,Ligand,Receptor,CD55,ADGRE5,0.36115563
110526,LYVE_FOLR_Macrophages,CD8,Ligand,Receptor,SIRPB2,CD47,0.36115366
110529,prolif,Pericyte_2,Ligand,Receptor,CD99,CD81,0.361147
110533,damaged_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,ADAM10,EPHA3,0.36113295
110538,perivascular_fibroblasts,perivascular_fibroblasts,Ligand,Receptor,HSP90AA1,EGFR,0.36111125
110551,vCM_3,healthy_CM,Ligand,Receptor,LTBP3,ITGB5,0.36110374
110559,healthy_CM,healthy_CM,Ligand,Receptor,ADAM17,MET,0.36107707
110562,vCM_4,LYVE_PLTP_Macrophages,Ligand,Receptor,C3,CR1,0.36107013
110565,Arterial_Endo,CCL18_Macrophages,Ligand,Receptor,ADAM10,GPNMB,0.36106473
110573,vSMCs_1,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMA3,ITGA9_ITGB1,0.36102816
110578,CCL18_Macrophages,LYVE_FOLR_Macrophages,Ligand,Receptor,ADAM10,TSPAN14,0.36099312
110582,LYVE_PLTP_Macrophages,CD4,Ligand,Receptor,PSEN1,CD44,0.36096966
110584,Fib_0,intermediate_CM,Ligand,Receptor,CXCL12,SDC4,0.3609691
110585,Fib_SCARA5,Monocytes,Ligand,Receptor,ANGPTL4,SDC2,0.36096597
110587,SPP1_Macrophages,vCM_4,Ligand,Receptor,NID1,ITGA3,0.3609627
110588,Capillary_Endo,Mast,Ligand,Receptor,SPP1,CD44,0.36096007
110590,Pericyte_1,Fib_SCARA5,Ligand,Receptor,SPARC,FGFR1,0.36095768
110593,intermediate_CM,Adipo,Ligand,Receptor,EGF,AXL,0.3609518
110597,LYVE_FOLR_Macrophages,SPP1_Macrophages,Ligand,Receptor,APP,TNFRSF21,0.36092433
110600,vSMCs_1,Mast,Ligand,Receptor,TIMP2,CD44,0.36092034
110604,vCM_4,Fib_3,Ligand,Receptor,MFGE8,ITGB5,0.360909
110605,Fib_SCARA5,vCM_4,Ligand,Receptor,ADAM12,SDC4,0.36090586
110613,vSMCs_1,Fib_0,Ligand,Receptor,COL14A1,ITGA1_ITGB1,0.3608923
110614,Endocardial_Endo,Venous_Endo,Ligand,Receptor,SPARC,ENG,0.36088556
110615,LYVE_FOLR_Macrophages,LYVE_PLTP_Macrophages,Ligand,Receptor,APP,TNFRSF21,0.3608827
110616,Lymphatic_Endo,vCM_4,Ligand,Receptor,B2M,KLRD1,0.36087704
110618,perivascular_fibroblasts,NK,Ligand,Receptor,B2M,KLRD1,0.36087584
110621,Capillary_Endo,perivascular_fibroblasts,Ligand,Receptor,TGFB1,SDC2,0.36086974
110623,prolif,Monocytes,Ligand,Receptor,SPP1,CD44,0.36085492
110631,Myofib,healthy_CM,Ligand,Receptor,SLIT2,GPC1,0.36082765
110632,Fib_SCARA5,LYVE_PLTP_Macrophages,Ligand,Receptor,CCN1,TLR2,0.36082143
110634,Fib_SCARA5,vCM_4,Ligand,Receptor,ADAM10,IL6R,0.3608128
110636,CCL18_Macrophages,vCM_4,Ligand,Receptor,LAMC1,ITGA3_ITGB1,0.36080793
110641,NK_T,Fib_SCARA5,Ligand,Receptor,TGFB1,ITGB5,0.36079037
110645,intermediate_CM,Fib_SCARA5,Ligand,Receptor,MTMR4,SMAD3,0.36078316
110651,damaged_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,CD55,CR1,0.36077324
110659,prolif,LYVE_PLTP_Macrophages,Ligand,Receptor,HSP90B1,TLR2,0.3607421
110663,intermediate_CM,Fib_0,Ligand,Receptor,COL27A1,ITGA1_ITGB1,0.3607383
110665,Fib_0,healthy_CM,Ligand,Receptor,ANOS1,FGFR1,0.36073393
110667,Myofib,NK_T,Ligand,Receptor,CXCL12,ITGA4,0.36073005
110671,Pericyte_1,CD8,Ligand,Receptor,LAMA3,SDC2,0.36071768
110674,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,BMP1,BMPR1A,0.36071026
110676,Myofib,Fib_SCARA5,Ligand,Receptor,COL16A1,ITGA1_ITGB1,0.3607069
110677,vSMCs_2,Fib_0,Ligand,Receptor,COL27A1,ITGA11_ITGB1,0.36070508
110686,CD8,perivascular_fibroblasts,Ligand,Receptor,TGFB1,ITGB5,0.36068085
110687,intermediate_CM,Venous_Endo,Ligand,Receptor,LAMA5,ITGA9_ITGB1,0.360676
110697,Venous_Endo,Lymphatic_Endo,Ligand,Receptor,VEGFC,ITGB1,0.36064768
110699,vCM_4,Monocytes,Ligand,Receptor,NRG2,NRP2,0.36063486
110700,Endocardial_Endo,intermediate_CM,Ligand,Receptor,APP,TSPAN12,0.36063433
110701,Fib_SCARA5,Venous_Endo,Ligand,Receptor,CCN1,ITGA5,0.36063308
110707,Adipo,Mast,Ligand,Receptor,LAMA3,CD44,0.36061507
110708,vSMCs_2,Mast,Ligand,Receptor,PSEN1,CD44,0.36061507
110710,Lymphatic_Endo,damaged_CM,Ligand,Receptor,ADAM12,SDC4,0.36059403
110713,vSMCs_2,SPP1_Macrophages,Ligand,Receptor,TLN1,ITGB5,0.36059034
110714,Lymphatic_Endo,LYVE_PLTP_Macrophages,Ligand,Receptor,ANXA2,TLR2,0.36058307
110717,Fib_SCARA5,LYVE_PLTP_Macrophages,Ligand,Receptor,HGF,CD44,0.36057597
110719,prolif,healthy_CM,Ligand,Receptor,EDIL3,ITGB5,0.3605647
110727,NK_T,LYVE_FOLR_Macrophages,Ligand,Receptor,TGFB1,ITGB5,0.36054736
110728,Fib_0,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMB2,CD44,0.36054564
110729,LYVE_PLTP_Macrophages,vCM_3,Ligand,Receptor,APP,VLDLR,0.3605451
110734,Lymphatic_Endo,perivascular_fibroblasts,Ligand,Receptor,HGF,SDC2,0.3605265
110735,Lymphatic_Endo,Lymphatic_Endo,Ligand,Receptor,ANXA2,ROBO4,0.36052617
110741,vSMCs_1,vCM_4,Ligand,Receptor,APP,VLDLR,0.36051276
110742,intermediate_CM,Arterial_Endo,Ligand,Receptor,EGF,CAV1,0.36051142
110748,Fib_0,healthy_CM,Ligand,Receptor,CD99,CD99L2,0.36048943
110753,perivascular_fibroblasts,Endocardial_Endo,Ligand,Receptor,PSEN1,NOTCH4,0.3604764
110756,Fib_SCARA5,intermediate_CM,Ligand,Receptor,IGFBP4,LRP6,0.36047325
110757,vCM_3,vCM_4,Ligand,Receptor,B2M,KLRD1,0.36046943
110758,Pericyte_1,Myofib,Ligand,Receptor,LAMA3,SDC2,0.36045885
110762,vCM_4,Lymphatic_Endo,Ligand,Receptor,NTN1,UNC5C,0.36043853
110766,Lymphatic_Endo,Venous_Endo,Ligand,Receptor,SEMA3D,PLXND1,0.36042333
